Geography,Gender,Age,Balance,NumOfProducts,Exited
Spain,Male,35.0,0.0,2,0
Spain,Male,33.0,0.0,2,0
Spain,Female,38.0,0.0,1,0
Spain,Male,46.0,0.0,2,0
Spain,Male,35.0,0.0,2,0
Spain,Female,26.0,0.0,2,0
Spain,Female,34.0,0.0,2,0
Spain,Male,32.0,0.0,2,0
Spain,Male,26.0,0.0,1,0
Spain,Male,33.0,98640.74,1,0
Spain,Female,36.0,0.0,2,0
Spain,Female,29.0,0.0,1,0
Spain,Male,32.0,121342.24,1,0
Spain,Female,24.0,0.0,2,0
Spain,Male,39.0,0.0,2,0
Spain,Male,39.0,0.0,1,1
Spain,Female,38.0,0.0,2,0
Spain,Female,34.0,107980.37,2,0
Spain,Male,40.0,120107.56,1,0
Spain,Female,39.0,0.0,1,0
Spain,Male,41.0,132934.89,1,0
Spain,Female,36.0,145750.45,2,0
Spain,Female,37.0,0.0,2,0
Spain,Male,43.0,133871.1,1,0
Spain,Male,36.0,0.0,1,1
Spain,Female,31.0,0.0,2,1
Spain,Female,21.0,0.0,2,0
Spain,Male,27.0,138523.17,1,0
Spain,Male,33.0,0.0,2,0
Spain,Female,29.0,153040.83,1,0
Spain,Male,44.0,97392.18,1,0
Spain,Female,52.0,154776.42,1,0
Spain,Male,33.0,0.0,2,0
Spain,Male,36.0,132436.94,1,0
Spain,Male,35.0,0.0,2,0
Spain,Female,38.0,0.0,2,0
Spain,Male,47.0,0.0,2,1
Spain,Male,30.0,152663.77,1,1
Spain,Male,46.0,0.0,1,1
Spain,Male,30.0,0.0,1,1
Spain,Female,53.0,0.0,2,0
Spain,Male,32.0,0.0,1,0
Spain,Male,33.0,0.0,2,0
Spain,Male,46.0,114631.58,1,0
Spain,Female,28.0,96381.68,2,0
Spain,Male,44.0,152341.55,1,1
Spain,Male,23.0,126076.24,2,0
Spain,Female,29.0,0.0,2,0
Spain,Male,31.0,0.0,2,0
Spain,Female,41.0,0.0,2,0
Spain,Male,38.0,0.0,2,0
Spain,Female,51.0,0.0,1,1
Spain,Female,21.0,0.0,2,0
Spain,Male,40.0,0.0,2,0
Spain,Female,34.0,0.0,2,0
Spain,Male,38.0,0.0,2,0
Spain,Male,31.0,102541.1,1,0
Spain,Male,40.0,100471.34,2,0
Spain,Female,27.0,0.0,2,0
Spain,Male,32.0,0.0,2,0
Spain,Male,67.0,0.0,1,0
Spain,Female,36.0,0.0,2,0
Spain,Female,49.0,0.0,1,0
Spain,Female,52.0,105583.38,1,1
Spain,Male,39.0,0.0,2,0
Spain,Male,31.0,0.0,2,0
Spain,Male,46.0,0.0,2,0
Spain,Female,37.0,0.0,2,0
Spain,Male,40.0,0.0,2,0
Spain,Male,30.0,179380.74,2,0
Spain,Female,39.0,165272.13,1,0
Spain,Female,47.0,0.0,1,1
Spain,Male,36.0,0.0,2,0
Spain,Female,60.0,0.0,2,0
Spain,Male,30.0,0.0,1,0
Spain,Female,59.0,0.0,2,0
Spain,Female,31.0,132767.66,1,0
Spain,Male,37.0,0.0,2,0
Spain,Female,37.0,106259.31,1,0
Spain,Female,31.0,157791.12,1,0
Spain,Female,49.0,98270.34,1,1
Spain,Male,32.0,0.0,2,0
Spain,Male,33.0,168964.77,1,0
Spain,Female,47.0,131365.37,1,1
Spain,Female,39.0,165272.13,1,1
Spain,Male,40.0,0.0,2,0
Spain,Female,42.0,0.0,2,0
Spain,Female,35.0,0.0,2,0
Spain,Female,36.0,0.0,1,0
Spain,Male,40.0,0.0,1,0
Spain,Female,38.0,97542.89,1,0
Spain,Female,40.0,146566.66,1,0
Spain,Male,42.0,0.0,2,0
Spain,Male,36.0,139986.78,1,0
Spain,Male,39.0,132628.98,1,0
Spain,Male,37.0,0.0,1,1
Spain,Female,31.0,0.0,2,0
Spain,Male,31.0,0.0,2,0
Spain,Male,33.0,0.0,2,0
Spain,Female,32.0,0.0,1,0
Spain,Female,44.0,0.0,2,0
Spain,Female,30.0,0.0,2,0
Spain,Female,36.0,139528.23,1,0
Spain,Male,38.0,0.0,1,1
Spain,Female,60.0,0.0,1,1
Spain,Female,36.0,0.0,2,0
Spain,Female,36.0,0.0,1,1
Spain,Male,71.0,0.0,2,0
Spain,Female,55.0,119654.44,3,1
Spain,Male,36.0,0.0,2,0
Spain,Female,28.0,102282.61,2,0
Spain,Male,34.0,0.0,2,0
Spain,Female,44.0,0.0,2,0
Spain,Male,37.0,0.0,1,0
Spain,Male,30.0,0.0,1,0
Spain,Male,30.0,0.0,1,0
Spain,Male,32.0,142645.58,1,0
Spain,Male,48.0,0.0,1,0
Spain,Male,56.0,149105.08,1,0
Spain,Male,46.0,0.0,1,1
Spain,Male,32.0,0.0,2,0
Spain,Female,34.0,0.0,2,0
Spain,Female,28.0,0.0,2,0
Spain,Female,44.0,0.0,2,0
Spain,Female,39.0,153819.58,1,0
Spain,Male,46.0,131468.44,1,0
Spain,Male,33.0,91760.11,1,0
Spain,Female,29.0,0.0,1,1
Spain,Male,34.0,0.0,2,0
Spain,Male,32.0,0.0,2,0
Spain,Male,44.0,0.0,2,0
Spain,Male,44.0,0.0,2,0
Spain,Female,41.0,0.0,2,0
Spain,Male,32.0,0.0,2,0
Spain,Male,41.0,0.0,3,1
Spain,Male,34.0,0.0,2,0
Spain,Male,33.0,0.0,2,0
Spain,Male,30.0,0.0,2,0
Spain,Female,41.0,0.0,1,0
Spain,Male,29.0,0.0,2,0
Spain,Male,40.0,0.0,2,0
Spain,Male,37.0,0.0,1,1
Spain,Female,32.0,102278.79,1,0
Spain,Male,24.0,0.0,1,0
Spain,Female,51.0,0.0,2,0
Spain,Male,34.0,0.0,2,0
Spain,Male,40.0,0.0,2,0
Spain,Female,34.0,139994.66,1,0
Spain,Male,38.0,130142.79,1,0
Spain,Female,43.0,82766.43,1,0
Spain,Male,35.0,92674.03,1,0
Spain,Female,45.0,145118.83,1,1
Spain,Female,31.0,0.0,2,0
Spain,Male,63.0,152085.88,1,0
Spain,Male,25.0,0.0,2,0
Spain,Female,49.0,0.0,1,1
Spain,Male,41.0,92472.1,2,0
Spain,Male,40.0,0.0,1,0
Spain,Male,46.0,0.0,1,1
Spain,Male,35.0,0.0,1,1
Spain,Male,21.0,0.0,2,0
Spain,Female,24.0,0.0,2,0
Spain,Male,37.0,0.0,2,0
Spain,Female,37.0,0.0,2,0
Spain,Male,26.0,79954.65,1,0
Spain,Male,29.0,0.0,2,0
Spain,Male,47.0,104936.99,1,0
Spain,Male,27.0,135470.55,2,0
Spain,Male,39.0,0.0,2,0
Spain,Male,40.0,0.0,2,0
Spain,Female,31.0,0.0,2,0
Spain,Male,40.0,0.0,3,1
Spain,Female,38.0,103895.31,1,0
Spain,Male,28.0,0.0,1,0
Spain,Female,36.0,0.0,2,0
Spain,Male,28.0,0.0,2,0
Spain,Female,40.0,142475.87,1,0
Spain,Male,43.0,0.0,1,1
Spain,Male,28.0,0.0,2,0
Spain,Female,36.0,0.0,2,0
Spain,Male,59.0,95984.69,1,1
Spain,Female,45.0,0.0,2,0
Spain,Male,31.0,0.0,1,0
Spain,Male,34.0,0.0,2,0
Spain,Male,64.0,0.0,2,0
Spain,Female,43.0,138843.7,1,0
Spain,Male,37.0,0.0,2,0
Spain,Male,45.0,0.0,2,0
Spain,Male,38.0,156948.41,1,0
Spain,Male,32.0,0.0,2,0
Spain,Male,35.0,0.0,1,0
Spain,Female,40.0,148571.07,1,0
Spain,Female,47.0,68799.72,1,0
Spain,Female,33.0,0.0,2,0
Spain,Female,18.0,0.0,2,0
Spain,Female,39.0,0.0,2,0
Spain,Female,24.0,149592.14,2,0
Spain,Male,36.0,0.0,2,0
Spain,Male,34.0,136674.55,1,0
Spain,Male,35.0,106070.97,1,0
Spain,Male,34.0,0.0,2,0
Spain,Female,24.0,114948.76,1,1
Spain,Male,36.0,0.0,2,0
Spain,Female,40.0,0.0,2,0
Spain,Female,42.0,134378.89,1,0
Spain,Female,31.0,0.0,2,0
Spain,Female,40.0,0.0,1,1
Spain,Male,58.0,0.0,1,0
Spain,Male,36.0,136556.44,1,0
Spain,Female,31.0,0.0,2,0
Spain,Male,23.0,0.0,2,0
Spain,Male,61.0,0.0,1,1
Spain,Female,31.0,0.0,2,0
Spain,Male,33.0,0.0,2,0
Spain,Male,32.0,0.0,2,0
Spain,Male,24.0,0.0,2,0
Spain,Male,37.0,0.0,2,0
Spain,Male,50.0,0.0,1,0
Spain,Male,31.0,125167.02,1,0
Spain,Male,28.0,0.0,2,0
Spain,Female,48.0,0.0,1,1
Spain,Male,29.0,0.0,2,0
Spain,Male,28.0,93791.38,1,0
Spain,Male,48.0,0.0,1,1
Spain,Male,38.0,0.0,2,0
Spain,Female,31.0,73059.03,1,0
Spain,Female,48.0,126826.13,1,1
Spain,Male,31.0,0.0,1,0
Spain,Male,38.0,0.0,2,0
Spain,Female,37.0,0.0,2,0
Spain,Female,36.0,0.0,2,0
Spain,Male,61.0,0.0,2,0
Spain,Female,46.0,0.0,1,0
Spain,Female,33.0,95927.04,1,0
Spain,Female,34.0,0.0,2,0
Spain,Female,48.0,0.0,3,1
Spain,Female,46.0,0.0,2,0
Spain,Male,37.0,104488.17,1,0
Spain,Male,33.0,0.0,2,0
Spain,Male,40.0,0.0,2,0
Spain,Female,40.0,0.0,2,0
Spain,Male,43.0,128707.31,1,0
Spain,Male,38.0,0.0,1,0
Spain,Female,45.0,0.0,1,1
Spain,Female,35.0,0.0,2,0
Spain,Female,34.0,0.0,1,1
Spain,Male,38.0,0.0,2,0
Spain,Male,23.0,0.0,2,0
Spain,Female,45.0,0.0,1,0
Spain,Male,36.0,0.0,2,0
Spain,Male,52.0,0.0,1,0
Spain,Male,33.0,133964.3,1,0
Spain,Male,35.0,0.0,1,0
Spain,Female,33.0,0.0,2,0
Spain,Male,40.0,0.0,2,0
Spain,Male,23.0,98635.77,1,0
Spain,Male,32.0,131659.59,2,0
Spain,Male,29.0,121161.57,2,0
Spain,Female,32.0,0.0,1,0
Spain,Female,32.0,122552.34,1,0
Spain,Male,43.0,0.0,2,0
Spain,Male,53.0,0.0,2,0
Spain,Female,36.0,0.0,2,0
Spain,Female,43.0,0.0,2,0
Spain,Female,20.0,0.0,2,0
Spain,Female,49.0,115309.75,1,0
Spain,Male,43.0,106022.73,2,0
Spain,Female,40.0,133801.75,1,0
Spain,Female,36.0,0.0,2,0
Spain,Male,57.0,104217.3,2,1
Spain,Male,48.0,0.0,2,0
Spain,Female,25.0,0.0,2,0
Spain,Male,29.0,121233.34,1,0
Spain,Female,42.0,0.0,2,0
Spain,Male,33.0,0.0,1,0
Spain,Male,39.0,120193.42,1,0
Spain,Female,39.0,0.0,2,0
Spain,Male,41.0,142872.41,1,0
Spain,Female,45.0,0.0,1,1
Spain,Female,41.0,129735.3,1,0
Spain,Female,35.0,0.0,1,0
Spain,Male,25.0,92350.36,1,0
Spain,Male,35.0,0.0,2,0
Spain,Female,37.0,0.0,1,1
Spain,Male,48.0,157871.93,1,0
Spain,Female,36.0,0.0,1,0
Spain,Female,44.0,128927.93,1,1
Spain,Male,31.0,0.0,2,0
Spain,Male,38.0,0.0,1,0
Spain,Male,28.0,132954.64,1,0
Spain,Female,43.0,0.0,1,1
Spain,Male,40.0,135553.12,1,0
Spain,Male,52.0,0.0,1,1
Spain,Male,41.0,0.0,1,1
Spain,Female,40.0,0.0,2,0
Spain,Female,33.0,0.0,1,0
Spain,Male,26.0,0.0,2,0
Spain,Male,44.0,107726.93,1,1
Spain,Female,34.0,0.0,2,0
Spain,Female,32.0,102955.14,2,0
Spain,Female,31.0,0.0,2,0
Spain,Male,32.0,0.0,1,0
Spain,Female,36.0,0.0,2,1
Spain,Male,47.0,116528.15,1,0
Spain,Female,40.0,0.0,2,0
Spain,Male,28.0,0.0,2,1
Spain,Female,28.0,0.0,2,0
Spain,Female,38.0,0.0,2,0
Spain,Female,35.0,0.0,2,0
Spain,Male,48.0,0.0,1,1
Spain,Female,34.0,0.0,1,1
Spain,Male,31.0,0.0,1,0
Spain,Male,34.0,0.0,2,0
Spain,Male,28.0,134766.85,1,1
Spain,Male,25.0,0.0,2,0
Spain,Male,24.0,0.0,1,1
Spain,Male,37.0,0.0,2,0
Spain,Male,41.0,204223.03,1,0
Spain,Female,51.0,0.0,3,1
Spain,Female,51.0,0.0,2,1
Spain,Male,30.0,0.0,2,0
Spain,Male,41.0,0.0,2,0
Spain,Male,53.0,0.0,2,1
Spain,Male,48.0,0.0,1,0
Spain,Female,59.0,0.0,1,1
Spain,Female,39.0,120137.55,2,0
Spain,Female,44.0,115095.62,1,1
Spain,Female,30.0,0.0,2,0
Spain,Female,47.0,164523.5,1,0
Spain,Male,29.0,0.0,2,0
Spain,Male,40.0,175214.71,1,0
Spain,Female,39.0,0.0,1,1
Spain,Male,42.0,153572.31,1,0
Spain,Female,62.0,0.0,1,1
Spain,Male,24.0,0.0,1,0
Spain,Female,30.0,0.0,2,0
Spain,Male,51.0,0.0,1,1
Spain,Female,39.0,0.0,2,0
Spain,Female,46.0,177619.71,1,0
Spain,Female,57.0,0.0,1,1
Spain,Female,37.0,0.0,2,0
Spain,Female,49.0,140363.95,2,1
Spain,Female,41.0,0.0,2,0
Spain,Male,37.0,0.0,2,0
Spain,Male,46.0,0.0,1,0
Spain,Male,33.0,80462.24,1,1
Spain,Male,35.0,0.0,2,0
Spain,Male,42.0,80764.03,2,0
Spain,Female,31.0,0.0,2,0
Spain,Male,20.0,0.0,2,0
Spain,Male,32.0,0.0,2,0
Spain,Female,33.0,0.0,3,1
Spain,Male,37.0,0.0,2,0
Spain,Male,35.0,102773.2,1,0
Spain,Female,35.0,0.0,1,1
Spain,Female,29.0,0.0,2,0
Spain,Male,41.0,164902.43,1,1
Spain,Male,36.0,0.0,1,0
Spain,Female,25.0,97378.54,1,0
Spain,Female,38.0,116060.08,2,0
Spain,Male,39.0,0.0,2,0
Spain,Male,43.0,0.0,2,0
Spain,Female,40.0,133676.65,1,1
Spain,Female,37.0,0.0,2,0
Spain,Female,35.0,0.0,2,0
Spain,Female,32.0,0.0,1,1
Spain,Female,40.0,81710.46,2,1
Spain,Female,33.0,0.0,2,0
Spain,Male,36.0,0.0,2,0
Spain,Female,35.0,0.0,1,1
Spain,Male,28.0,0.0,2,0
Spain,Male,38.0,0.0,2,0
Spain,Female,41.0,0.0,2,0
Spain,Female,39.0,0.0,2,0
Spain,Female,50.0,0.0,1,0
Spain,Female,35.0,0.0,2,0
Spain,Male,37.0,0.0,2,0
Spain,Male,49.0,0.0,2,1
Spain,Male,32.0,147493.89,1,0
Spain,Female,48.0,0.0,1,1
Spain,Male,41.0,0.0,2,1
Spain,Female,36.0,0.0,2,0
Spain,Female,29.0,0.0,2,0
Spain,Male,32.0,127609.59,1,0
Spain,Male,35.0,120355.0,1,1
Spain,Male,57.0,95900.04,1,0
Spain,Female,39.0,61172.05,1,0
Spain,Male,45.0,0.0,1,0
Spain,Male,37.0,0.0,2,0
Spain,Male,25.0,0.0,2,0
Spain,Male,32.0,0.0,2,0
Spain,Male,32.0,0.0,1,0
Spain,Female,47.0,72664.0,3,1
Spain,Male,40.0,0.0,1,0
Spain,Male,57.0,108748.08,1,1
Spain,Male,39.0,0.0,2,0
Spain,Female,30.0,134204.67,1,0
Spain,Male,32.0,0.0,2,0
Spain,Male,53.0,0.0,1,0
Spain,Female,29.0,0.0,2,0
Spain,Male,28.0,99141.86,2,0
Spain,Male,27.0,0.0,2,0
Spain,Female,26.0,0.0,2,0
Spain,Female,38.0,0.0,1,0
Spain,Female,34.0,0.0,2,0
Spain,Male,37.0,124493.03,1,0
Spain,Male,72.0,0.0,2,0
Spain,Male,29.0,84764.79,1,0
Spain,Male,38.0,97445.48,2,0
Spain,Female,34.0,0.0,1,0
Spain,Male,29.0,159035.45,1,0
Spain,Female,39.0,0.0,2,0
Spain,Male,36.0,163708.58,3,0
Spain,Male,21.0,0.0,2,0
Spain,Female,37.0,0.0,2,0
Spain,Male,42.0,0.0,2,0
Spain,Male,38.0,97560.16,1,0
Spain,Female,23.0,0.0,1,1
Spain,Female,52.0,141187.99,2,0
Spain,Male,51.0,100913.57,1,1
Spain,Male,33.0,0.0,2,0
Spain,Male,32.0,101985.81,2,0
Spain,Male,47.0,0.0,2,1
Spain,Female,35.0,139529.93,2,0
Spain,Male,34.0,0.0,3,1
Spain,Female,50.0,0.0,2,1
Spain,Male,26.0,0.0,2,0
Spain,Male,42.0,0.0,2,0
Spain,Male,33.0,168082.81,2,0
Spain,Male,33.0,119714.25,1,0
Spain,Female,39.0,0.0,2,0
Spain,Female,36.0,164902.42,1,0
Spain,Male,39.0,161209.17,2,0
Spain,Female,21.0,102785.16,2,0
Spain,Male,20.0,145809.73,1,0
Spain,Male,39.0,124732.78,2,0
Spain,Male,39.0,0.0,2,0
Spain,Male,37.0,0.0,2,0
Spain,Female,41.0,124182.23,1,0
Spain,Male,34.0,0.0,2,0
Spain,Male,44.0,0.0,2,0
Spain,Female,53.0,0.0,1,1
Spain,Male,35.0,0.0,2,0
Spain,Male,30.0,0.0,2,0
Spain,Male,34.0,116099.82,1,0
Spain,Male,54.0,135213.71,2,0
Spain,Male,34.0,70729.17,1,0
Spain,Male,48.0,0.0,2,0
Spain,Male,36.0,0.0,2,0
Spain,Male,25.0,0.0,2,0
Spain,Male,50.0,0.0,2,0
Spain,Male,51.0,0.0,2,0
Spain,Female,39.0,142765.24,1,0
Spain,Female,32.0,0.0,2,0
Spain,Female,25.0,0.0,2,0
Spain,Male,41.0,61688.61,2,0
Spain,Male,29.0,0.0,2,0
Spain,Female,58.0,104769.41,2,0
Spain,Male,43.0,147803.36,1,0
Spain,Male,41.0,0.0,2,0
Spain,Male,35.0,0.0,2,0
Spain,Female,50.0,0.0,1,1
Spain,Female,50.0,0.0,2,0
Spain,Male,28.0,0.0,2,0
Spain,Female,32.0,0.0,2,0
Spain,Male,38.0,0.0,2,0
Spain,Female,42.0,0.0,1,0
Spain,Male,29.0,0.0,1,0
Spain,Female,24.0,80770.16,2,0
Spain,Male,32.0,0.0,2,0
Spain,Female,29.0,0.0,2,0
Spain,Male,62.0,0.0,1,1
Spain,Female,33.0,0.0,2,0
Spain,Male,27.0,0.0,1,1
Spain,Male,39.0,0.0,1,1
Spain,Female,48.0,0.0,1,1
Spain,Male,38.0,128718.78,1,0
Spain,Male,35.0,0.0,2,0
Spain,Male,27.0,0.0,2,0
Spain,Male,38.0,0.0,2,1
Spain,Male,37.0,133801.56,1,0
Spain,Female,31.0,0.0,2,0
Spain,Female,30.0,165969.26,1,0
Spain,Female,27.0,0.0,2,0
Spain,Male,54.0,0.0,1,0
Spain,Male,42.0,0.0,2,1
Spain,Male,31.0,0.0,1,0
Spain,Female,34.0,0.0,2,0
Spain,Female,29.0,142644.64,1,0
Spain,Female,57.0,0.0,2,0
Spain,Male,45.0,155413.06,1,0
Spain,Male,58.0,58137.08,1,0
Spain,Male,37.0,0.0,2,0
Spain,Female,32.0,0.0,2,0
Spain,Female,43.0,148021.12,1,0
Spain,Male,35.0,0.0,2,0
Spain,Male,36.0,0.0,2,0
Spain,Female,35.0,0.0,2,0
Spain,Female,34.0,0.0,2,0
Spain,Female,37.0,0.0,2,0
Spain,Female,38.0,0.0,2,0
Spain,Male,30.0,0.0,2,0
Spain,Male,38.0,0.0,1,0
Spain,Female,48.0,0.0,1,0
Spain,Male,37.0,145933.27,2,0
Spain,Male,31.0,101713.84,1,0
Spain,Male,32.0,0.0,2,0
Spain,Male,36.0,0.0,2,0
Spain,Female,45.0,95922.9,1,0
Spain,Male,25.0,0.0,2,0
Spain,Male,39.0,0.0,2,0
Spain,Male,38.0,0.0,2,0
Spain,Female,60.0,125456.07,1,1
Spain,Male,34.0,0.0,2,0
Spain,Female,53.0,0.0,1,1
Spain,Male,29.0,0.0,2,0
Spain,Male,49.0,0.0,2,0
Spain,Male,33.0,0.0,2,0
Spain,Male,52.0,0.0,1,1
Spain,Male,42.0,0.0,1,0
Spain,Female,36.0,0.0,2,0
Spain,Female,26.0,0.0,2,0
Spain,Female,39.0,0.0,2,0
Spain,Male,40.0,0.0,2,0
Spain,Female,33.0,0.0,2,0
Spain,Male,35.0,111484.88,1,0
Spain,Male,32.0,0.0,1,0
Spain,Male,32.0,107726.93,2,0
Spain,Male,25.0,134497.27,1,0
Spain,Male,57.0,84719.97,1,1
Spain,Female,33.0,0.0,2,0
Spain,Male,35.0,0.0,2,0
Spain,Male,39.0,0.0,2,0
Spain,Male,34.0,0.0,1,0
Spain,Female,36.0,0.0,2,0
Spain,Male,33.0,147904.31,2,0
Spain,Male,40.0,105683.63,1,1
Spain,Male,39.0,0.0,1,0
Spain,Male,32.0,149238.97,1,0
Spain,Female,34.0,85660.96,2,0
Spain,Male,29.0,0.0,2,0
Spain,Female,64.0,0.0,1,1
Spain,Male,40.0,0.0,1,0
Spain,Male,35.0,0.0,1,1
Spain,Female,28.0,137853.0,1,1
Spain,Male,31.0,145260.23,1,1
Spain,Male,36.0,0.0,2,0
Spain,Female,33.0,0.0,2,0
Spain,Female,33.0,0.0,2,0
Spain,Female,33.0,137104.47,1,0
Spain,Male,40.0,0.0,2,0
Spain,Female,25.0,0.0,2,0
Spain,Male,33.0,0.0,2,0
Spain,Male,51.0,0.0,1,1
Spain,Male,38.0,127299.34,2,1
Spain,Female,39.0,0.0,1,0
Spain,Female,32.0,63492.94,1,0
Spain,Male,28.0,0.0,2,0
Spain,Male,29.0,0.0,2,0
Spain,Female,32.0,0.0,2,0
Spain,Male,34.0,0.0,2,0
Spain,Male,56.0,0.0,2,0
Spain,Female,39.0,0.0,2,0
Spain,Female,29.0,103524.58,1,0
Spain,Female,30.0,119208.85,1,0
Spain,Male,33.0,0.0,2,0
Spain,Male,43.0,59893.85,1,0
Spain,Male,40.0,0.0,1,0
Spain,Male,49.0,0.0,2,0
Spain,Male,44.0,96791.47,1,0
Spain,Male,34.0,0.0,2,0
Spain,Male,58.0,0.0,1,0
Spain,Female,29.0,119556.76,2,0
Spain,Female,40.0,92053.44,2,0
Spain,Female,31.0,0.0,2,0
Spain,Male,29.0,0.0,2,0
Spain,Male,32.0,0.0,2,0
Spain,Male,37.0,0.0,2,0
Spain,Male,45.0,88656.81,1,0
Spain,Male,40.0,0.0,1,0
Spain,Female,35.0,131753.95,2,0
Spain,Male,31.0,0.0,2,0
Spain,Male,41.0,0.0,2,0
Spain,Male,49.0,0.0,1,0
Spain,Female,49.0,0.0,1,0
Spain,Male,40.0,0.0,2,0
Spain,Male,38.0,0.0,2,0
Spain,Female,34.0,0.0,1,0
Spain,Female,22.0,0.0,2,0
Spain,Male,29.0,0.0,2,0
Spain,Female,33.0,114634.63,2,0
Spain,Male,40.0,107822.41,1,0
Spain,Female,47.0,0.0,1,1
Spain,Female,42.0,0.0,1,1
Spain,Female,31.0,0.0,2,0
Spain,Male,37.0,0.0,2,0
Spain,Female,37.0,0.0,2,0
Spain,Female,50.0,0.0,2,0
Spain,Male,41.0,0.0,2,0
Spain,Male,29.0,0.0,2,0
Spain,Male,45.0,139825.56,2,0
Spain,Female,37.0,142767.39,2,0
Spain,Female,37.0,101583.11,1,0
Spain,Male,32.0,0.0,2,0
Spain,Male,27.0,0.0,2,0
Spain,Female,40.0,0.0,2,0
Spain,Male,41.0,0.0,2,0
Spain,Female,52.0,0.0,1,1
Spain,Male,34.0,0.0,2,0
Spain,Female,43.0,0.0,2,0
Spain,Female,38.0,0.0,1,1
Spain,Female,40.0,0.0,1,1
Spain,Male,39.0,0.0,2,0
Spain,Male,40.0,0.0,2,0
Spain,Male,38.0,0.0,2,0
Spain,Male,62.0,0.0,1,0
Spain,Female,24.0,0.0,2,0
Spain,Male,30.0,120047.77,1,0
Spain,Male,32.0,161628.66,1,0
Spain,Female,39.0,0.0,2,0
Spain,Male,38.0,0.0,1,0
Spain,Male,41.0,150923.99,1,0
Spain,Male,31.0,0.0,1,0
Spain,Male,46.0,0.0,2,0
Spain,Male,43.0,0.0,2,0
Spain,Male,33.0,0.0,1,0
Spain,Female,43.0,0.0,1,1
Spain,Female,40.0,121691.42,1,0
Spain,Male,45.0,0.0,2,0
Spain,Male,55.0,0.0,1,1
Spain,Female,36.0,133686.52,1,0
Spain,Male,33.0,71996.09,1,0
Spain,Female,32.0,0.0,1,0
Spain,Female,30.0,0.0,2,0
Spain,Female,19.0,0.0,3,1
Spain,Female,20.0,122446.61,2,0
Spain,Male,39.0,0.0,2,0
Spain,Male,43.0,0.0,2,0
Spain,Male,24.0,139825.04,1,0
Spain,Male,30.0,0.0,1,0
Spain,Female,34.0,0.0,2,0
Spain,Female,53.0,157320.51,1,0
Spain,Female,36.0,0.0,1,0
Spain,Female,36.0,146098.43,1,0
Spain,Male,28.0,137984.66,1,0
Spain,Female,54.0,0.0,2,0
Spain,Female,40.0,128882.49,1,0
Spain,Male,38.0,0.0,1,0
Spain,Male,35.0,0.0,1,0
Spain,Female,27.0,0.0,1,0
Spain,Female,36.0,0.0,1,1
Spain,Female,34.0,0.0,2,0
Spain,Male,37.0,0.0,2,0
Spain,Male,41.0,0.0,2,0
Spain,Male,39.0,86824.09,1,0
Spain,Male,40.0,0.0,2,0
Spain,Male,44.0,139835.87,1,1
Spain,Male,29.0,121378.39,1,0
Spain,Female,42.0,156371.61,2,0
Spain,Male,41.0,0.0,2,0
Spain,Female,40.0,0.0,2,0
Spain,Male,23.0,0.0,2,0
Spain,Female,43.0,0.0,2,0
Spain,Female,33.0,0.0,2,0
Spain,Female,25.0,0.0,1,0
Spain,Male,44.0,122570.69,1,1
Spain,Female,43.0,0.0,2,0
Spain,Female,43.0,0.0,1,1
Spain,Female,55.0,0.0,1,1
Spain,Male,35.0,0.0,2,0
Spain,Female,38.0,0.0,2,0
Spain,Female,35.0,0.0,1,1
Spain,Male,35.0,0.0,1,0
Spain,Female,40.0,128389.12,1,0
Spain,Male,44.0,164450.94,1,1
Spain,Male,24.0,81132.21,1,0
Spain,Male,43.0,136689.66,1,0
Spain,Female,33.0,0.0,2,0
Spain,Female,59.0,96947.57,1,1
Spain,Female,47.0,0.0,1,1
Spain,Male,26.0,198113.86,1,0
Spain,Male,40.0,0.0,2,0
Spain,Female,34.0,0.0,2,0
Spain,Male,34.0,0.0,2,0
Spain,Female,40.0,0.0,2,0
Spain,Male,33.0,0.0,3,1
Spain,Male,35.0,0.0,2,0
Spain,Female,28.0,128929.88,1,1
Spain,Female,56.0,132856.95,1,0
Spain,Female,63.0,72541.08,1,1
Spain,Male,30.0,0.0,2,0
Spain,Female,32.0,0.0,1,0
Spain,Female,35.0,0.0,2,0
Spain,Female,40.0,0.0,2,0
Spain,Male,36.0,0.0,2,0
Spain,Male,39.0,0.0,2,0
Spain,Male,32.0,118076.63,1,0
Spain,Female,37.0,0.0,2,0
Spain,Male,28.0,95059.02,3,1
Spain,Male,64.0,121890.08,1,0
Spain,Male,57.0,0.0,1,1
Spain,Female,47.0,169832.53,1,1
Spain,Female,30.0,110741.56,1,0
Spain,Male,34.0,0.0,2,0
Spain,Female,38.0,102276.49,1,0
Spain,Female,26.0,151762.65,1,0
Spain,Male,21.0,0.0,2,0
Spain,Male,53.0,0.0,1,0
Spain,Male,29.0,0.0,1,0
Spain,Male,31.0,0.0,1,0
Spain,Female,21.0,117738.81,1,0
Spain,Male,44.0,0.0,1,0
Spain,Female,71.0,0.0,1,1
Spain,Male,42.0,0.0,2,0
Spain,Female,49.0,0.0,2,0
Spain,Male,45.0,0.0,1,1
Spain,Female,31.0,0.0,2,0
Spain,Male,37.0,0.0,2,0
Spain,Female,31.0,123105.88,2,0
Spain,Female,42.0,0.0,3,1
Spain,Female,66.0,0.0,2,0
Spain,Male,40.0,0.0,2,0
Spain,Male,56.0,106723.28,1,1
